p,-U:0,-U:1,-U:2,T,U:0,U:1,U:2,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.43860e-02,-4.92189e-04,4.41644e-04,0.00000e+00,1.17404e+00,4.92189e-04,-4.41644e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.29200e-01,3.00000e-01,3.29200e-01,2.00000e-03
1.46866e-02,-4.82960e-04,4.38133e-04,0.00000e+00,1.17298e+00,4.82960e-04,-4.38133e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.29600e-01,3.00000e-01,3.29600e-01,2.00000e-03
1.49926e-02,-4.73234e-04,4.34353e-04,0.00000e+00,1.17193e+00,4.73234e-04,-4.34353e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.30000e-01,3.00000e-01,3.30000e-01,2.00000e-03
1.53001e-02,-4.63386e-04,4.30413e-04,0.00000e+00,1.17087e+00,4.63386e-04,-4.30413e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.30400e-01,3.00000e-01,3.30400e-01,2.00000e-03
1.56129e-02,-4.53053e-04,4.26197e-04,0.00000e+00,1.16982e+00,4.53053e-04,-4.26197e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.30800e-01,3.00000e-01,3.30800e-01,2.00000e-03
1.59346e-02,-4.41870e-04,4.21593e-04,0.00000e+00,1.16877e+00,4.41870e-04,-4.21593e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.31200e-01,3.00000e-01,3.31200e-01,2.00000e-03
1.62580e-02,-4.30559e-04,4.16832e-04,0.00000e+00,1.16771e+00,4.30559e-04,-4.16832e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.31600e-01,3.00000e-01,3.31600e-01,2.00000e-03
1.65829e-02,-4.19121e-04,4.11912e-04,0.00000e+00,1.16666e+00,4.19121e-04,-4.11912e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.32000e-01,3.00000e-01,3.32000e-01,2.00000e-03
1.69199e-02,-4.06521e-04,4.06469e-04,0.00000e+00,1.16561e+00,4.06521e-04,-4.06469e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.32400e-01,3.00000e-01,3.32400e-01,2.00000e-03
1.72586e-02,-3.93787e-04,4.00874e-04,0.00000e+00,1.16456e+00,3.93787e-04,-4.00874e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.32800e-01,3.00000e-01,3.32800e-01,2.00000e-03
1.75988e-02,-3.80920e-04,3.95125e-04,0.00000e+00,1.16351e+00,3.80920e-04,-3.95125e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.33200e-01,3.00000e-01,3.33200e-01,2.00000e-03
1.79473e-02,-3.67277e-04,3.88964e-04,0.00000e+00,1.16246e+00,3.67277e-04,-3.88964e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.33600e-01,3.00000e-01,3.33600e-01,2.00000e-03
1.83006e-02,-3.53174e-04,3.82527e-04,0.00000e+00,1.16141e+00,3.53174e-04,-3.82527e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.34000e-01,3.00000e-01,3.34000e-01,2.00000e-03
1.86556e-02,-3.38931e-04,3.75943e-04,0.00000e+00,1.16036e+00,3.38931e-04,-3.75943e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.34400e-01,3.00000e-01,3.34400e-01,2.00000e-03
1.90175e-02,-3.24048e-04,3.68934e-04,0.00000e+00,1.15931e+00,3.24048e-04,-3.68934e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.34800e-01,3.00000e-01,3.34800e-01,2.00000e-03
1.93898e-02,-3.08203e-04,3.61340e-04,0.00000e+00,1.15827e+00,3.08203e-04,-3.61340e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.35200e-01,3.00000e-01,3.35200e-01,2.00000e-03
1.97635e-02,-2.92227e-04,3.53608e-04,0.00000e+00,1.15722e+00,2.92227e-04,-3.53608e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.35600e-01,3.00000e-01,3.35600e-01,2.00000e-03
2.01387e-02,-2.76118e-04,3.45735e-04,0.00000e+00,1.15618e+00,2.76118e-04,-3.45735e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.36000e-01,3.00000e-01,3.36000e-01,2.00000e-03
2.05236e-02,-2.59095e-04,3.37288e-04,0.00000e+00,1.15514e+00,2.59095e-04,-3.37288e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.36400e-01,3.00000e-01,3.36400e-01,2.00000e-03
2.09099e-02,-2.41935e-04,3.28713e-04,0.00000e+00,1.15409e+00,2.41935e-04,-3.28713e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.36800e-01,3.00000e-01,3.36800e-01,2.00000e-03
2.12977e-02,-2.24641e-04,3.20009e-04,0.00000e+00,1.15305e+00,2.24641e-04,-3.20009e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.37200e-01,3.00000e-01,3.37200e-01,2.00000e-03
2.16918e-02,-2.06760e-04,3.10873e-04,0.00000e+00,1.15201e+00,2.06760e-04,-3.10873e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.37600e-01,3.00000e-01,3.37600e-01,2.00000e-03
2.20897e-02,-1.88515e-04,3.01465e-04,0.00000e+00,1.15097e+00,1.88515e-04,-3.01465e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.38000e-01,3.00000e-01,3.38000e-01,2.00000e-03
2.24891e-02,-1.70130e-04,2.91942e-04,0.00000e+00,1.14994e+00,1.70130e-04,-2.91942e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.38400e-01,3.00000e-01,3.38400e-01,2.00000e-03
2.28921e-02,-1.51418e-04,2.82143e-04,0.00000e+00,1.14890e+00,1.51418e-04,-2.82143e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.38800e-01,3.00000e-01,3.38800e-01,2.00000e-03
2.33005e-02,-1.32192e-04,2.71921e-04,0.00000e+00,1.14787e+00,1.32192e-04,-2.71921e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.39200e-01,3.00000e-01,3.39200e-01,2.00000e-03
2.37104e-02,-1.12821e-04,2.61596e-04,0.00000e+00,1.14683e+00,1.12821e-04,-2.61596e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.39600e-01,3.00000e-01,3.39600e-01,2.00000e-03
2.41218e-02,-9.33043e-05,2.51167e-04,0.00000e+00,1.14580e+00,9.33043e-05,-2.51167e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.40000e-01,3.00000e-01,3.40000e-01,2.00000e-03
2.45421e-02,-7.29879e-05,2.39950e-04,0.00000e+00,1.14477e+00,7.29879e-05,-2.39950e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.40400e-01,3.00000e-01,3.40400e-01,2.00000e-03
2.49647e-02,-5.24424e-05,2.28553e-04,0.00000e+00,1.14374e+00,5.24424e-05,-2.28553e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.40800e-01,3.00000e-01,3.40800e-01,2.00000e-03
2.53884e-02,-3.17700e-05,2.17068e-04,0.00000e+00,1.14271e+00,3.17700e-05,-2.17068e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.41200e-01,3.00000e-01,3.41200e-01,2.00000e-03
2.58160e-02,-1.07640e-05,2.05167e-04,0.00000e+00,1.14169e+00,1.07640e-05,-2.05167e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.41600e-01,3.00000e-01,3.41600e-01,2.00000e-03
2.62460e-02,1.04722e-05,1.93027e-04,0.00000e+00,1.14066e+00,-1.04722e-05,-1.93027e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.42000e-01,3.00000e-01,3.42000e-01,2.00000e-03
2.66772e-02,3.18352e-05,1.80817e-04,0.00000e+00,1.13964e+00,-3.18352e-05,-1.80817e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.42400e-01,3.00000e-01,3.42400e-01,2.00000e-03
2.71104e-02,5.33861e-05,1.68370e-04,0.00000e+00,1.13862e+00,-5.33861e-05,-1.68370e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.42800e-01,3.00000e-01,3.42800e-01,2.00000e-03
2.75465e-02,7.51906e-05,1.55530e-04,0.00000e+00,1.13760e+00,-7.51906e-05,-1.55530e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.43200e-01,3.00000e-01,3.43200e-01,2.00000e-03
2.79838e-02,9.71220e-05,1.42635e-04,0.00000e+00,1.13658e+00,-9.71220e-05,-1.42635e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.43600e-01,3.00000e-01,3.43600e-01,2.00000e-03
2.84221e-02,1.19180e-04,1.29687e-04,0.00000e+00,1.13556e+00,-1.19180e-04,-1.29687e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.44000e-01,3.00000e-01,3.44000e-01,2.00000e-03
2.88631e-02,1.41433e-04,1.16194e-04,0.00000e+00,1.13454e+00,-1.41433e-04,-1.16194e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.44400e-01,3.00000e-01,3.44400e-01,2.00000e-03
2.93051e-02,1.63812e-04,1.02663e-04,0.00000e+00,1.13353e+00,-1.63812e-04,-1.02663e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.44800e-01,3.00000e-01,3.44800e-01,2.00000e-03
2.97481e-02,1.86318e-04,8.90947e-05,0.00000e+00,1.13252e+00,-1.86318e-04,-8.90947e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.45200e-01,3.00000e-01,3.45200e-01,2.00000e-03
3.01926e-02,2.08927e-04,7.51478e-05,0.00000e+00,1.13150e+00,-2.08927e-04,-7.51478e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.45600e-01,3.00000e-01,3.45600e-01,2.00000e-03
3.06393e-02,2.31751e-04,6.08052e-05,0.00000e+00,1.13050e+00,-2.31751e-04,-6.08052e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.46000e-01,3.00000e-01,3.46000e-01,2.00000e-03
3.10867e-02,2.54672e-04,4.64487e-05,0.00000e+00,1.12949e+00,-2.54672e-04,-4.64487e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.46400e-01,3.00000e-01,3.46400e-01,2.00000e-03
3.15345e-02,2.77637e-04,3.19230e-05,0.00000e+00,1.12848e+00,-2.77637e-04,-3.19230e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.46800e-01,3.00000e-01,3.46800e-01,2.00000e-03
3.19825e-02,3.00590e-04,1.70834e-05,0.00000e+00,1.12748e+00,-3.00590e-04,-1.70834e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.47200e-01,3.00000e-01,3.47200e-01,2.00000e-03
3.24310e-02,3.23634e-04,2.24835e-06,0.00000e+00,1.12648e+00,-3.23634e-04,-2.24835e-06,0.00000e+00,5.00000e-01,1.00000e+03,1,3.47600e-01,3.00000e-01,3.47600e-01,2.00000e-03
3.28801e-02,3.46768e-04,-1.25810e-05,0.00000e+00,1.12548e+00,-3.46768e-04,1.25810e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.48000e-01,3.00000e-01,3.48000e-01,2.00000e-03
3.33279e-02,3.69733e-04,-2.78428e-05,0.00000e+00,1.12448e+00,-3.69733e-04,2.78428e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.48400e-01,3.00000e-01,3.48400e-01,2.00000e-03
3.37763e-02,3.92782e-04,-4.30837e-05,0.00000e+00,1.12348e+00,-3.92783e-04,4.30837e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.48800e-01,3.00000e-01,3.48800e-01,2.00000e-03
3.42251e-02,4.15917e-04,-5.83036e-05,0.00000e+00,1.12248e+00,-4.15917e-04,5.83036e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.49200e-01,3.00000e-01,3.49200e-01,2.00000e-03
3.46724e-02,4.38899e-04,-7.37712e-05,0.00000e+00,1.12149e+00,-4.38899e-04,7.37712e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.49600e-01,3.00000e-01,3.49600e-01,2.00000e-03
3.51192e-02,4.61842e-04,-8.93415e-05,0.00000e+00,1.12050e+00,-4.61842e-04,8.93415e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,3.50000e-01,3.00000e-01,3.50000e-01,2.00000e-03
3.55664e-02,4.84861e-04,-1.04876e-04,0.00000e+00,1.11950e+00,-4.84861e-04,1.04876e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.50400e-01,3.00000e-01,3.50400e-01,2.00000e-03
3.60126e-02,5.07811e-04,-1.20496e-04,0.00000e+00,1.11851e+00,-5.07811e-04,1.20496e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.50800e-01,3.00000e-01,3.50800e-01,2.00000e-03
3.64558e-02,5.30477e-04,-1.36387e-04,0.00000e+00,1.11753e+00,-5.30477e-04,1.36387e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.51200e-01,3.00000e-01,3.51200e-01,2.00000e-03
3.68987e-02,5.53154e-04,-1.52256e-04,0.00000e+00,1.11654e+00,-5.53154e-04,1.52256e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.51600e-01,3.00000e-01,3.51600e-01,2.00000e-03
3.73415e-02,5.75874e-04,-1.68062e-04,0.00000e+00,1.11555e+00,-5.75874e-04,1.68062e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.52000e-01,3.00000e-01,3.52000e-01,2.00000e-03
3.77794e-02,5.98117e-04,-1.84108e-04,0.00000e+00,1.11457e+00,-5.98116e-04,1.84108e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.52400e-01,3.00000e-01,3.52400e-01,2.00000e-03
3.82172e-02,6.20389e-04,-2.00076e-04,0.00000e+00,1.11359e+00,-6.20389e-04,2.00076e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.52800e-01,3.00000e-01,3.52800e-01,2.00000e-03
3.86548e-02,6.42689e-04,-2.15964e-04,0.00000e+00,1.11261e+00,-6.42689e-04,2.15964e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.53200e-01,3.00000e-01,3.53200e-01,2.00000e-03
3.90884e-02,6.64633e-04,-2.31939e-04,0.00000e+00,1.11163e+00,-6.64633e-04,2.31939e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.53600e-01,3.00000e-01,3.53600e-01,2.00000e-03
3.95198e-02,6.86400e-04,-2.47908e-04,0.00000e+00,1.11066e+00,-6.86400e-04,2.47908e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.54000e-01,3.00000e-01,3.54000e-01,2.00000e-03
3.99509e-02,7.08184e-04,-2.63787e-04,0.00000e+00,1.10968e+00,-7.08184e-04,2.63787e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.54400e-01,3.00000e-01,3.54400e-01,2.00000e-03
4.03796e-02,7.29770e-04,-2.79635e-04,0.00000e+00,1.10871e+00,-7.29770e-04,2.79635e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.54800e-01,3.00000e-01,3.54800e-01,2.00000e-03
4.08035e-02,7.50939e-04,-2.95508e-04,0.00000e+00,1.10773e+00,-7.50939e-04,2.95508e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.55200e-01,3.00000e-01,3.55200e-01,2.00000e-03
4.12270e-02,7.72109e-04,-3.11282e-04,0.00000e+00,1.10676e+00,-7.72108e-04,3.11282e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.55600e-01,3.00000e-01,3.55600e-01,2.00000e-03
4.16499e-02,7.93277e-04,-3.26956e-04,0.00000e+00,1.10579e+00,-7.93277e-04,3.26956e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.56000e-01,3.00000e-01,3.56000e-01,2.00000e-03
4.20640e-02,8.13649e-04,-3.42619e-04,0.00000e+00,1.10482e+00,-8.13649e-04,3.42619e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.56400e-01,3.00000e-01,3.56400e-01,2.00000e-03
4.24752e-02,8.33809e-04,-3.58133e-04,0.00000e+00,1.10386e+00,-8.33809e-04,3.58133e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.56800e-01,3.00000e-01,3.56800e-01,2.00000e-03
4.28855e-02,8.53936e-04,-3.73520e-04,0.00000e+00,1.10289e+00,-8.53936e-04,3.73520e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.57200e-01,3.00000e-01,3.57200e-01,2.00000e-03
4.32898e-02,8.73547e-04,-3.88791e-04,0.00000e+00,1.10193e+00,-8.73547e-04,3.88791e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.57600e-01,3.00000e-01,3.57600e-01,2.00000e-03
4.36905e-02,8.92869e-04,-4.03934e-04,0.00000e+00,1.10096e+00,-8.92868e-04,4.03934e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.58000e-01,3.00000e-01,3.58000e-01,2.00000e-03
4.40901e-02,9.12135e-04,-4.18942e-04,0.00000e+00,1.10000e+00,-9.12135e-04,4.18942e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.58400e-01,3.00000e-01,3.58400e-01,2.00000e-03
4.44859e-02,9.31101e-04,-4.33793e-04,0.00000e+00,1.09904e+00,-9.31101e-04,4.33793e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.58800e-01,3.00000e-01,3.58800e-01,2.00000e-03
4.48752e-02,9.49506e-04,-4.48462e-04,0.00000e+00,1.09808e+00,-9.49506e-04,4.48462e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.59200e-01,3.00000e-01,3.59200e-01,2.00000e-03
4.52632e-02,9.67838e-04,-4.62994e-04,0.00000e+00,1.09713e+00,-9.67838e-04,4.62994e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.59600e-01,3.00000e-01,3.59600e-01,2.00000e-03
4.56500e-02,9.86095e-04,-4.77388e-04,0.00000e+00,1.09617e+00,-9.86095e-04,4.77388e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.60000e-01,3.00000e-01,3.60000e-01,2.00000e-03
4.60269e-02,1.00351e-03,-4.91477e-04,0.00000e+00,1.09521e+00,-1.00351e-03,4.91477e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.60400e-01,3.00000e-01,3.60400e-01,2.00000e-03
4.64023e-02,1.02083e-03,-5.05431e-04,0.00000e+00,1.09426e+00,-1.02083e-03,5.05431e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.60800e-01,3.00000e-01,3.60800e-01,2.00000e-03
4.67764e-02,1.03806e-03,-5.19247e-04,0.00000e+00,1.09330e+00,-1.03806e-03,5.19247e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.61200e-01,3.00000e-01,3.61200e-01,2.00000e-03
4.71417e-02,1.05455e-03,-5.32691e-04,0.00000e+00,1.09235e+00,-1.05455e-03,5.32691e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.61600e-01,3.00000e-01,3.61600e-01,2.00000e-03
4.74987e-02,1.07036e-03,-5.45734e-04,0.00000e+00,1.09140e+00,-1.07036e-03,5.45734e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.62000e-01,3.00000e-01,3.62000e-01,2.00000e-03
4.78540e-02,1.08605e-03,-5.58617e-04,0.00000e+00,1.09045e+00,-1.08605e-03,5.58617e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.62400e-01,3.00000e-01,3.62400e-01,2.00000e-03
4.82046e-02,1.10136e-03,-5.71214e-04,0.00000e+00,1.08950e+00,-1.10136e-03,5.71214e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.62800e-01,3.00000e-01,3.62800e-01,2.00000e-03
4.85472e-02,1.11602e-03,-5.83406e-04,0.00000e+00,1.08855e+00,-1.11602e-03,5.83406e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.63200e-01,3.00000e-01,3.63200e-01,2.00000e-03
4.88879e-02,1.13053e-03,-5.95441e-04,0.00000e+00,1.08760e+00,-1.13053e-03,5.95441e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.63600e-01,3.00000e-01,3.63600e-01,2.00000e-03
4.92267e-02,1.14489e-03,-6.07318e-04,0.00000e+00,1.08665e+00,-1.14489e-03,6.07318e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.64000e-01,3.00000e-01,3.64000e-01,2.00000e-03
4.95544e-02,1.15835e-03,-6.18573e-04,0.00000e+00,1.08571e+00,-1.15835e-03,6.18573e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.64400e-01,3.00000e-01,3.64400e-01,2.00000e-03
4.98800e-02,1.17164e-03,-6.29677e-04,0.00000e+00,1.08476e+00,-1.17164e-03,6.29677e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.64800e-01,3.00000e-01,3.64800e-01,2.00000e-03
5.02035e-02,1.18475e-03,-6.40631e-04,0.00000e+00,1.08382e+00,-1.18475e-03,6.40631e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.65200e-01,3.00000e-01,3.65200e-01,2.00000e-03
5.05188e-02,1.19720e-03,-6.51048e-04,0.00000e+00,1.08287e+00,-1.19720e-03,6.51048e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.65600e-01,3.00000e-01,3.65600e-01,2.00000e-03
5.08287e-02,1.20922e-03,-6.61131e-04,0.00000e+00,1.08193e+00,-1.20922e-03,6.61131e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.66000e-01,3.00000e-01,3.66000e-01,2.00000e-03
5.11363e-02,1.22104e-03,-6.71073e-04,0.00000e+00,1.08098e+00,-1.22104e-03,6.71073e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.66400e-01,3.00000e-01,3.66400e-01,2.00000e-03
5.14366e-02,1.23227e-03,-6.80517e-04,0.00000e+00,1.08004e+00,-1.23227e-03,6.80517e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.66800e-01,3.00000e-01,3.66800e-01,2.00000e-03
5.17246e-02,1.24249e-03,-6.89094e-04,0.00000e+00,1.07910e+00,-1.24249e-03,6.89094e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.67200e-01,3.00000e-01,3.67200e-01,2.00000e-03
5.20100e-02,1.25251e-03,-6.97517e-04,0.00000e+00,1.07816e+00,-1.25251e-03,6.97516e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.67600e-01,3.00000e-01,3.67600e-01,2.00000e-03
5.22929e-02,1.26231e-03,-7.05782e-04,0.00000e+00,1.07722e+00,-1.26231e-03,7.05782e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.68000e-01,3.00000e-01,3.68000e-01,2.00000e-03
5.25645e-02,1.27123e-03,-7.13109e-04,0.00000e+00,1.07627e+00,-1.27123e-03,7.13109e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.68400e-01,3.00000e-01,3.68400e-01,2.00000e-03
5.28334e-02,1.27991e-03,-7.20293e-04,0.00000e+00,1.07533e+00,-1.27991e-03,7.20293e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.68800e-01,3.00000e-01,3.68800e-01,2.00000e-03
5.30995e-02,1.28836e-03,-7.27334e-04,0.00000e+00,1.07439e+00,-1.28836e-03,7.27334e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.69200e-01,3.00000e-01,3.69200e-01,2.00000e-03
5.33575e-02,1.29615e-03,-7.33654e-04,0.00000e+00,1.07345e+00,-1.29615e-03,7.33654e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.69600e-01,3.00000e-01,3.69600e-01,2.00000e-03
5.36098e-02,1.30348e-03,-7.39556e-04,0.00000e+00,1.07251e+00,-1.30348e-03,7.39556e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.70000e-01,3.00000e-01,3.70000e-01,2.00000e-03
5.38593e-02,1.31056e-03,-7.45331e-04,0.00000e+00,1.07157e+00,-1.31056e-03,7.45331e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.70400e-01,3.00000e-01,3.70400e-01,2.00000e-03
5.41032e-02,1.31719e-03,-7.50650e-04,0.00000e+00,1.07063e+00,-1.31719e-03,7.50650e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.70800e-01,3.00000e-01,3.70800e-01,2.00000e-03
5.43388e-02,1.32317e-03,-7.55199e-04,0.00000e+00,1.06969e+00,-1.32317e-03,7.55199e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.71200e-01,3.00000e-01,3.71200e-01,2.00000e-03
5.45714e-02,1.32887e-03,-7.59638e-04,0.00000e+00,1.06875e+00,-1.32887e-03,7.59638e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.71600e-01,3.00000e-01,3.71600e-01,2.00000e-03
5.47975e-02,1.33405e-03,-7.63669e-04,0.00000e+00,1.06781e+00,-1.33405e-03,7.63669e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.72000e-01,3.00000e-01,3.72000e-01,2.00000e-03
5.50103e-02,1.33823e-03,-7.66290e-04,0.00000e+00,1.06687e+00,-1.33823e-03,7.66290e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.72400e-01,3.00000e-01,3.72400e-01,2.00000e-03
5.52201e-02,1.34214e-03,-7.68798e-04,0.00000e+00,1.06593e+00,-1.34214e-03,7.68798e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.72800e-01,3.00000e-01,3.72800e-01,2.00000e-03
5.54268e-02,1.34578e-03,-7.71192e-04,0.00000e+00,1.06499e+00,-1.34578e-03,7.71192e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.73200e-01,3.00000e-01,3.73200e-01,2.00000e-03
5.56257e-02,1.34883e-03,-7.72703e-04,0.00000e+00,1.06405e+00,-1.34883e-03,7.72703e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.73600e-01,3.00000e-01,3.73600e-01,2.00000e-03
5.58189e-02,1.35145e-03,-7.73733e-04,0.00000e+00,1.06311e+00,-1.35145e-03,7.73733e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.74000e-01,3.00000e-01,3.74000e-01,2.00000e-03
5.60090e-02,1.35377e-03,-7.74669e-04,0.00000e+00,1.06217e+00,-1.35377e-03,7.74669e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.74400e-01,3.00000e-01,3.74400e-01,2.00000e-03
5.61937e-02,1.35567e-03,-7.75116e-04,0.00000e+00,1.06122e+00,-1.35567e-03,7.75116e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.74800e-01,3.00000e-01,3.74800e-01,2.00000e-03
5.63710e-02,1.35702e-03,-7.74689e-04,0.00000e+00,1.06028e+00,-1.35702e-03,7.74689e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.75200e-01,3.00000e-01,3.75200e-01,2.00000e-03
5.65450e-02,1.35805e-03,-7.74189e-04,0.00000e+00,1.05934e+00,-1.35805e-03,7.74189e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.75600e-01,3.00000e-01,3.75600e-01,2.00000e-03
5.67157e-02,1.35878e-03,-7.73615e-04,0.00000e+00,1.05840e+00,-1.35878e-03,7.73615e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.76000e-01,3.00000e-01,3.76000e-01,2.00000e-03
5.68768e-02,1.35890e-03,-7.71672e-04,0.00000e+00,1.05745e+00,-1.35890e-03,7.71671e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.76400e-01,3.00000e-01,3.76400e-01,2.00000e-03
5.70346e-02,1.35870e-03,-7.69675e-04,0.00000e+00,1.05651e+00,-1.35870e-03,7.69675e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.76800e-01,3.00000e-01,3.76800e-01,2.00000e-03
