Result,U:0,U:1,U:2,SA,p_rgh,rhok,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-7.46750e-05,7.46750e-05,-4.59811e-05,7.71589e-20,1.39673e+00,-1.43019e-06,9.44131e-01,1,2.41200e-01,3.00000e-01,2.41200e-01,2.00000e-03
-7.62030e-05,7.62030e-05,-4.70830e-05,3.69368e-21,1.39572e+00,-1.38884e-06,9.44171e-01,1,2.41600e-01,3.00000e-01,2.41600e-01,2.00000e-03
-7.77414e-05,7.77414e-05,-4.81770e-05,-7.74963e-20,1.39472e+00,-1.34709e-06,9.44211e-01,1,2.42000e-01,3.00000e-01,2.42000e-01,2.00000e-03
-7.92756e-05,7.92756e-05,-4.92710e-05,-1.62006e-19,1.39372e+00,-1.30527e-06,9.44251e-01,1,2.42400e-01,3.00000e-01,2.42400e-01,2.00000e-03
-8.08074e-05,8.08074e-05,-5.03512e-05,-2.22388e-19,1.39271e+00,-1.26285e-06,9.44292e-01,1,2.42800e-01,3.00000e-01,2.42800e-01,2.00000e-03
-8.23413e-05,8.23413e-05,-5.14083e-05,-2.22769e-19,1.39171e+00,-1.21958e-06,9.44332e-01,1,2.43200e-01,3.00000e-01,2.43200e-01,2.00000e-03
-8.38682e-05,8.38682e-05,-5.24633e-05,-2.19356e-19,1.39070e+00,-1.17621e-06,9.44372e-01,1,2.43600e-01,3.00000e-01,2.43600e-01,2.00000e-03
-8.53881e-05,8.53881e-05,-5.35162e-05,-2.12144e-19,1.38970e+00,-1.13276e-06,9.44412e-01,1,2.44000e-01,3.00000e-01,2.44000e-01,2.00000e-03
-8.68898e-05,8.68898e-05,-5.45341e-05,-9.72037e-20,1.38870e+00,-1.08828e-06,9.44452e-01,1,2.44400e-01,3.00000e-01,2.44400e-01,2.00000e-03
-8.83837e-05,8.83837e-05,-5.55490e-05,1.88314e-20,1.38769e+00,-1.04371e-06,9.44492e-01,1,2.44800e-01,3.00000e-01,2.44800e-01,2.00000e-03
-8.98699e-05,8.98699e-05,-5.65608e-05,1.35971e-19,1.38669e+00,-9.99024e-07,9.44532e-01,1,2.45200e-01,3.00000e-01,2.45200e-01,2.00000e-03
-9.13254e-05,9.13254e-05,-5.75448e-05,2.59885e-19,1.38568e+00,-9.53627e-07,9.44573e-01,1,2.45600e-01,3.00000e-01,2.45600e-01,2.00000e-03
-9.27610e-05,9.27610e-05,-5.85126e-05,3.86982e-19,1.38468e+00,-9.07806e-07,9.44613e-01,1,2.46000e-01,3.00000e-01,2.46000e-01,2.00000e-03
-9.41880e-05,9.41880e-05,-5.94764e-05,5.14261e-19,1.38368e+00,-8.61867e-07,9.44653e-01,1,2.46400e-01,3.00000e-01,2.46400e-01,2.00000e-03
-9.55884e-05,9.55884e-05,-6.04223e-05,6.22890e-19,1.38267e+00,-8.15495e-07,9.44693e-01,1,2.46800e-01,3.00000e-01,2.46800e-01,2.00000e-03
-9.69437e-05,9.69437e-05,-6.13359e-05,6.96664e-19,1.38167e+00,-7.68370e-07,9.44733e-01,1,2.47200e-01,3.00000e-01,2.47200e-01,2.00000e-03
-9.82894e-05,9.82894e-05,-6.22445e-05,7.74596e-19,1.38066e+00,-7.21110e-07,9.44773e-01,1,2.47600e-01,3.00000e-01,2.47600e-01,2.00000e-03
-9.96257e-05,9.96257e-05,-6.31481e-05,8.56688e-19,1.37966e+00,-6.73718e-07,9.44814e-01,1,2.48000e-01,3.00000e-01,2.48000e-01,2.00000e-03
-1.00881e-04,1.00881e-04,-6.40000e-05,8.76054e-19,1.37865e+00,-6.25227e-07,9.44854e-01,1,2.48400e-01,3.00000e-01,2.48400e-01,2.00000e-03
-1.02126e-04,1.02126e-04,-6.48460e-05,9.00318e-19,1.37765e+00,-5.76589e-07,9.44894e-01,1,2.48800e-01,3.00000e-01,2.48800e-01,2.00000e-03
-1.03361e-04,1.03361e-04,-6.56860e-05,9.29487e-19,1.37664e+00,-5.27807e-07,9.44934e-01,1,2.49200e-01,3.00000e-01,2.49200e-01,2.00000e-03
-1.04509e-04,1.04509e-04,-6.64704e-05,8.76819e-19,1.37564e+00,-4.77877e-07,9.44974e-01,1,2.49600e-01,3.00000e-01,2.49600e-01,2.00000e-03
-1.05610e-04,1.05610e-04,-6.72251e-05,7.93520e-19,1.37464e+00,-4.27352e-07,9.45015e-01,1,2.50000e-01,3.00000e-01,2.50000e-01,2.00000e-03
-1.06697e-04,1.06697e-04,-6.79719e-05,7.17829e-19,1.37363e+00,-3.76662e-07,9.45055e-01,1,2.50400e-01,3.00000e-01,2.50400e-01,2.00000e-03
-1.07739e-04,1.07739e-04,-6.86922e-05,6.40596e-19,1.37263e+00,-3.25497e-07,9.45095e-01,1,2.50800e-01,3.00000e-01,2.50800e-01,2.00000e-03
-1.08703e-04,1.08703e-04,-6.93668e-05,5.54416e-19,1.37162e+00,-2.73545e-07,9.45135e-01,1,2.51200e-01,3.00000e-01,2.51200e-01,2.00000e-03
-1.09653e-04,1.09653e-04,-7.00327e-05,4.78488e-19,1.37062e+00,-2.21416e-07,9.45175e-01,1,2.51600e-01,3.00000e-01,2.51600e-01,2.00000e-03
-1.10589e-04,1.10589e-04,-7.06899e-05,4.12831e-19,1.36961e+00,-1.69113e-07,9.45216e-01,1,2.52000e-01,3.00000e-01,2.52000e-01,2.00000e-03
-1.11405e-04,1.11405e-04,-7.12785e-05,3.57654e-19,1.36861e+00,-1.15778e-07,9.45256e-01,1,2.52400e-01,3.00000e-01,2.52400e-01,2.00000e-03
-1.12207e-04,1.12207e-04,-7.18577e-05,3.01782e-19,1.36760e+00,-6.22612e-08,9.45296e-01,1,2.52800e-01,3.00000e-01,2.52800e-01,2.00000e-03
-1.12994e-04,1.12994e-04,-7.24274e-05,2.45219e-19,1.36660e+00,-8.56686e-09,9.45336e-01,1,2.53200e-01,3.00000e-01,2.53200e-01,2.00000e-03
-1.13692e-04,1.13692e-04,-7.29455e-05,2.08280e-19,1.36559e+00,4.58213e-08,9.45376e-01,1,2.53600e-01,3.00000e-01,2.53600e-01,2.00000e-03
-1.14338e-04,1.14338e-04,-7.34327e-05,1.74986e-19,1.36459e+00,1.00651e-07,9.45417e-01,1,2.54000e-01,3.00000e-01,2.54000e-01,2.00000e-03
-1.14968e-04,1.14968e-04,-7.39098e-05,1.33999e-19,1.36358e+00,1.55668e-07,9.45457e-01,1,2.54400e-01,3.00000e-01,2.54400e-01,2.00000e-03
-1.15545e-04,1.15545e-04,-7.43550e-05,9.37348e-20,1.36258e+00,2.11087e-07,9.45497e-01,1,2.54800e-01,3.00000e-01,2.54800e-01,2.00000e-03
-1.16030e-04,1.16030e-04,-7.47460e-05,6.38521e-20,1.36157e+00,2.67137e-07,9.45537e-01,1,2.55200e-01,3.00000e-01,2.55200e-01,2.00000e-03
-1.16498e-04,1.16498e-04,-7.51264e-05,2.81320e-20,1.36057e+00,3.23380e-07,9.45577e-01,1,2.55600e-01,3.00000e-01,2.55600e-01,2.00000e-03
-1.16946e-04,1.16946e-04,-7.54921e-05,-1.13929e-20,1.35957e+00,3.79889e-07,9.45617e-01,1,2.56000e-01,3.00000e-01,2.56000e-01,2.00000e-03
-1.17230e-04,1.17230e-04,-7.57551e-05,1.77895e-21,1.35856e+00,4.37578e-07,9.45658e-01,1,2.56400e-01,3.00000e-01,2.56400e-01,2.00000e-03
-1.17496e-04,1.17496e-04,-7.60068e-05,9.61882e-21,1.35756e+00,4.95465e-07,9.45698e-01,1,2.56800e-01,3.00000e-01,2.56800e-01,2.00000e-03
-1.17747e-04,1.17747e-04,-7.62472e-05,1.21187e-20,1.35655e+00,5.53545e-07,9.45738e-01,1,2.57200e-01,3.00000e-01,2.57200e-01,2.00000e-03
-1.17905e-04,1.17905e-04,-7.64317e-05,1.09738e-20,1.35555e+00,6.12108e-07,9.45778e-01,1,2.57600e-01,3.00000e-01,2.57600e-01,2.00000e-03
-1.18008e-04,1.18008e-04,-7.65825e-05,1.16058e-20,1.35454e+00,6.71009e-07,9.45818e-01,1,2.58000e-01,3.00000e-01,2.58000e-01,2.00000e-03
-1.18095e-04,1.18095e-04,-7.67219e-05,1.44210e-20,1.35354e+00,7.30098e-07,9.45858e-01,1,2.58400e-01,3.00000e-01,2.58400e-01,2.00000e-03
-1.18128e-04,1.18128e-04,-7.68279e-05,2.34362e-21,1.35254e+00,7.89487e-07,9.45899e-01,1,2.58800e-01,3.00000e-01,2.58800e-01,2.00000e-03
-1.18069e-04,1.18069e-04,-7.68788e-05,-4.15790e-20,1.35153e+00,8.49273e-07,9.45939e-01,1,2.59200e-01,3.00000e-01,2.59200e-01,2.00000e-03
-1.17994e-04,1.17994e-04,-7.69182e-05,-8.31237e-20,1.35053e+00,9.09249e-07,9.45979e-01,1,2.59600e-01,3.00000e-01,2.59600e-01,2.00000e-03
-1.17903e-04,1.17903e-04,-7.69463e-05,-1.22284e-19,1.34953e+00,9.69411e-07,9.46019e-01,1,2.60000e-01,3.00000e-01,2.60000e-01,2.00000e-03
-1.17685e-04,1.17685e-04,-7.69001e-05,-1.73439e-19,1.34852e+00,1.02994e-06,9.46059e-01,1,2.60400e-01,3.00000e-01,2.60400e-01,2.00000e-03
-1.17451e-04,1.17451e-04,-7.68426e-05,-2.28609e-19,1.34752e+00,1.09065e-06,9.46099e-01,1,2.60800e-01,3.00000e-01,2.60800e-01,2.00000e-03
-1.17203e-04,1.17203e-04,-7.67738e-05,-2.87801e-19,1.34652e+00,1.15154e-06,9.46139e-01,1,2.61200e-01,3.00000e-01,2.61200e-01,2.00000e-03
-1.16866e-04,1.16866e-04,-7.66547e-05,-3.03490e-19,1.34551e+00,1.21265e-06,9.46179e-01,1,2.61600e-01,3.00000e-01,2.61600e-01,2.00000e-03
-1.16479e-04,1.16479e-04,-7.65050e-05,-2.97807e-19,1.34451e+00,1.27395e-06,9.46220e-01,1,2.62000e-01,3.00000e-01,2.62000e-01,2.00000e-03
-1.16078e-04,1.16078e-04,-7.63441e-05,-2.94193e-19,1.34351e+00,1.33544e-06,9.46260e-01,1,2.62400e-01,3.00000e-01,2.62400e-01,2.00000e-03
-1.15601e-04,1.15601e-04,-7.61352e-05,-2.76453e-19,1.34250e+00,1.39739e-06,9.46300e-01,1,2.62800e-01,3.00000e-01,2.62800e-01,2.00000e-03
-1.15035e-04,1.15035e-04,-7.58748e-05,-2.12672e-19,1.34150e+00,1.45955e-06,9.46340e-01,1,2.63200e-01,3.00000e-01,2.63200e-01,2.00000e-03
-1.14456e-04,1.14456e-04,-7.56048e-05,-1.53601e-19,1.34050e+00,1.52186e-06,9.46380e-01,1,2.63600e-01,3.00000e-01,2.63600e-01,2.00000e-03
-1.13866e-04,1.13866e-04,-7.53253e-05,-9.92379e-20,1.33950e+00,1.58433e-06,9.46420e-01,1,2.64000e-01,3.00000e-01,2.64000e-01,2.00000e-03
-1.13168e-04,1.13168e-04,-7.49917e-05,-2.88465e-20,1.33850e+00,1.64674e-06,9.46460e-01,1,2.64400e-01,3.00000e-01,2.64400e-01,2.00000e-03
-1.12460e-04,1.12460e-04,-7.46492e-05,4.17133e-20,1.33749e+00,1.70928e-06,9.46500e-01,1,2.64800e-01,3.00000e-01,2.64800e-01,2.00000e-03
-1.11742e-04,1.11742e-04,-7.42979e-05,1.12436e-19,1.33649e+00,1.77197e-06,9.46540e-01,1,2.65200e-01,3.00000e-01,2.65200e-01,2.00000e-03
-1.10955e-04,1.10955e-04,-7.39141e-05,1.15432e-19,1.33549e+00,1.83457e-06,9.46580e-01,1,2.65600e-01,3.00000e-01,2.65600e-01,2.00000e-03
-1.10132e-04,1.10132e-04,-7.35102e-05,8.68184e-20,1.33449e+00,1.89718e-06,9.46620e-01,1,2.66000e-01,3.00000e-01,2.66000e-01,2.00000e-03
-1.09299e-04,1.09299e-04,-7.30984e-05,6.09841e-20,1.33349e+00,1.95992e-06,9.46660e-01,1,2.66400e-01,3.00000e-01,2.66400e-01,2.00000e-03
-1.08433e-04,1.08433e-04,-7.26700e-05,4.49058e-21,1.33249e+00,2.02262e-06,9.46701e-01,1,2.66800e-01,3.00000e-01,2.66800e-01,2.00000e-03
-1.07508e-04,1.07508e-04,-7.22176e-05,-1.19130e-19,1.33149e+00,2.08511e-06,9.46741e-01,1,2.67200e-01,3.00000e-01,2.67200e-01,2.00000e-03
-1.06578e-04,1.06578e-04,-7.17579e-05,-2.44533e-19,1.33049e+00,2.14772e-06,9.46781e-01,1,2.67600e-01,3.00000e-01,2.67600e-01,2.00000e-03
-1.05640e-04,1.05640e-04,-7.12912e-05,-3.71711e-19,1.32948e+00,2.21044e-06,9.46821e-01,1,2.68000e-01,3.00000e-01,2.68000e-01,2.00000e-03
-1.04633e-04,1.04633e-04,-7.08040e-05,-4.18568e-19,1.32848e+00,2.27262e-06,9.46861e-01,1,2.68400e-01,3.00000e-01,2.68400e-01,2.00000e-03
-1.03621e-04,1.03621e-04,-7.03108e-05,-4.68966e-19,1.32748e+00,2.33490e-06,9.46901e-01,1,2.68800e-01,3.00000e-01,2.68800e-01,2.00000e-03
-1.02597e-04,1.02597e-04,-6.98063e-05,-5.04859e-19,1.32648e+00,2.39740e-06,9.46941e-01,1,2.69200e-01,3.00000e-01,2.69200e-01,2.00000e-03
-1.01531e-04,1.01531e-04,-6.92934e-05,-4.87459e-19,1.32549e+00,2.45951e-06,9.46981e-01,1,2.69600e-01,3.00000e-01,2.69600e-01,2.00000e-03
-1.00449e-04,1.00449e-04,-6.87775e-05,-4.46216e-19,1.32449e+00,2.52141e-06,9.47021e-01,1,2.70000e-01,3.00000e-01,2.70000e-01,2.00000e-03
-9.93684e-05,9.93684e-05,-6.82594e-05,-4.00749e-19,1.32349e+00,2.58337e-06,9.47061e-01,1,2.70400e-01,3.00000e-01,2.70400e-01,2.00000e-03
-9.82770e-05,9.82770e-05,-6.77428e-05,-3.61246e-19,1.32249e+00,2.64505e-06,9.47101e-01,1,2.70800e-01,3.00000e-01,2.70800e-01,2.00000e-03
-9.71654e-05,9.71654e-05,-6.72327e-05,-3.42142e-19,1.32149e+00,2.70614e-06,9.47140e-01,1,2.71200e-01,3.00000e-01,2.71200e-01,2.00000e-03
-9.60572e-05,9.60573e-05,-6.67218e-05,-3.25195e-19,1.32049e+00,2.76726e-06,9.47180e-01,1,2.71600e-01,3.00000e-01,2.71600e-01,2.00000e-03
-9.49526e-05,9.49526e-05,-6.62099e-05,-3.10409e-19,1.31949e+00,2.82842e-06,9.47220e-01,1,2.72000e-01,3.00000e-01,2.72000e-01,2.00000e-03
-9.38360e-05,9.38360e-05,-6.57229e-05,-3.04994e-19,1.31849e+00,2.88848e-06,9.47260e-01,1,2.72400e-01,3.00000e-01,2.72400e-01,2.00000e-03
-9.27255e-05,9.27255e-05,-6.52366e-05,-3.08748e-19,1.31750e+00,2.94857e-06,9.47300e-01,1,2.72800e-01,3.00000e-01,2.72800e-01,2.00000e-03
-9.16211e-05,9.16211e-05,-6.47510e-05,-3.21684e-19,1.31650e+00,3.00867e-06,9.47340e-01,1,2.73200e-01,3.00000e-01,2.73200e-01,2.00000e-03
-9.05254e-05,9.05254e-05,-6.42922e-05,-3.31055e-19,1.31550e+00,3.06793e-06,9.47380e-01,1,2.73600e-01,3.00000e-01,2.73600e-01,2.00000e-03
-8.94392e-05,8.94392e-05,-6.38484e-05,-3.32850e-19,1.31450e+00,3.12678e-06,9.47420e-01,1,2.74000e-01,3.00000e-01,2.74000e-01,2.00000e-03
-8.83619e-05,8.83619e-05,-6.34071e-05,-3.31365e-19,1.31351e+00,3.18561e-06,9.47460e-01,1,2.74400e-01,3.00000e-01,2.74400e-01,2.00000e-03
-8.73014e-05,8.73014e-05,-6.29857e-05,-3.29532e-19,1.31251e+00,3.24397e-06,9.47500e-01,1,2.74800e-01,3.00000e-01,2.74800e-01,2.00000e-03
-8.62678e-05,8.62678e-05,-6.26029e-05,-3.21386e-19,1.31151e+00,3.30136e-06,9.47540e-01,1,2.75200e-01,3.00000e-01,2.75200e-01,2.00000e-03
-8.52600e-05,8.52600e-05,-6.22374e-05,-2.91915e-19,1.31052e+00,3.35866e-06,9.47579e-01,1,2.75600e-01,3.00000e-01,2.75600e-01,2.00000e-03
-8.42749e-05,8.42749e-05,-6.18860e-05,-2.53033e-19,1.30952e+00,3.41587e-06,9.47619e-01,1,2.76000e-01,3.00000e-01,2.76000e-01,2.00000e-03
-8.33527e-05,8.33527e-05,-6.16089e-05,-1.56479e-19,1.30852e+00,3.47146e-06,9.47659e-01,1,2.76400e-01,3.00000e-01,2.76400e-01,2.00000e-03
-8.24486e-05,8.24486e-05,-6.13411e-05,-5.47238e-20,1.30753e+00,3.52698e-06,9.47699e-01,1,2.76800e-01,3.00000e-01,2.76800e-01,2.00000e-03
-8.15625e-05,8.15625e-05,-6.10826e-05,5.22386e-20,1.30653e+00,3.58241e-06,9.47739e-01,1,2.77200e-01,3.00000e-01,2.77200e-01,2.00000e-03
-8.07412e-05,8.07412e-05,-6.08868e-05,2.03212e-19,1.30554e+00,3.63665e-06,9.47779e-01,1,2.77600e-01,3.00000e-01,2.77600e-01,2.00000e-03
-7.99635e-05,7.99635e-05,-6.07286e-05,3.68845e-19,1.30454e+00,3.69023e-06,9.47818e-01,1,2.78000e-01,3.00000e-01,2.78000e-01,2.00000e-03
-7.92065e-05,7.92065e-05,-6.05817e-05,5.27727e-19,1.30355e+00,3.74372e-06,9.47858e-01,1,2.78400e-01,3.00000e-01,2.78400e-01,2.00000e-03
-7.85010e-05,7.85010e-05,-6.04770e-05,6.46213e-19,1.30255e+00,3.79651e-06,9.47898e-01,1,2.78800e-01,3.00000e-01,2.78800e-01,2.00000e-03
-7.78795e-05,7.78795e-05,-6.04467e-05,6.90552e-19,1.30156e+00,3.84799e-06,9.47938e-01,1,2.79200e-01,3.00000e-01,2.79200e-01,2.00000e-03
-7.72814e-05,7.72814e-05,-6.04297e-05,7.27944e-19,1.30056e+00,3.89935e-06,9.47978e-01,1,2.79600e-01,3.00000e-01,2.79600e-01,2.00000e-03
-7.67065e-05,7.67065e-05,-6.04259e-05,7.58387e-19,1.29957e+00,3.95059e-06,9.48017e-01,1,2.80000e-01,3.00000e-01,2.80000e-01,2.00000e-03
-7.62704e-05,7.62704e-05,-6.05413e-05,6.17135e-19,1.29857e+00,3.99980e-06,9.48057e-01,1,2.80400e-01,3.00000e-01,2.80400e-01,2.00000e-03
-7.58599e-05,7.58599e-05,-6.06720e-05,4.73572e-19,1.29758e+00,4.04887e-06,9.48097e-01,1,2.80800e-01,3.00000e-01,2.80800e-01,2.00000e-03
-7.54752e-05,7.54752e-05,-6.08180e-05,3.27704e-19,1.29658e+00,4.09780e-06,9.48137e-01,1,2.81200e-01,3.00000e-01,2.81200e-01,2.00000e-03
-7.52070e-05,7.52070e-05,-6.10573e-05,1.89496e-19,1.29559e+00,4.14526e-06,9.48176e-01,1,2.81600e-01,3.00000e-01,2.81600e-01,2.00000e-03
-7.50712e-05,7.50712e-05,-6.14010e-05,5.58196e-20,1.29460e+00,4.19155e-06,9.48216e-01,1,2.82000e-01,3.00000e-01,2.82000e-01,2.00000e-03
-7.49722e-05,7.49722e-05,-6.17688e-05,-6.32529e-20,1.29360e+00,4.23763e-06,9.48256e-01,1,2.82400e-01,3.00000e-01,2.82400e-01,2.00000e-03
-7.49567e-05,7.49567e-05,-6.21991e-05,-1.53019e-19,1.29261e+00,4.28284e-06,9.48296e-01,1,2.82800e-01,3.00000e-01,2.82800e-01,2.00000e-03
-7.50780e-05,7.50780e-05,-6.27352e-05,-2.02473e-19,1.29162e+00,4.32648e-06,9.48335e-01,1,2.83200e-01,3.00000e-01,2.83200e-01,2.00000e-03
-7.52330e-05,7.52330e-05,-6.32931e-05,-2.40863e-19,1.29062e+00,4.36993e-06,9.48375e-01,1,2.83600e-01,3.00000e-01,2.83600e-01,2.00000e-03
-7.54218e-05,7.54218e-05,-6.38729e-05,-2.68172e-19,1.28963e+00,4.41320e-06,9.48415e-01,1,2.84000e-01,3.00000e-01,2.84000e-01,2.00000e-03
-7.58197e-05,7.58197e-05,-6.46121e-05,-2.71856e-19,1.28864e+00,4.45413e-06,9.48454e-01,1,2.84400e-01,3.00000e-01,2.84400e-01,2.00000e-03
-7.62533e-05,7.62533e-05,-6.53748e-05,-2.74661e-19,1.28764e+00,4.49485e-06,9.48494e-01,1,2.84800e-01,3.00000e-01,2.84800e-01,2.00000e-03
-7.67226e-05,7.67226e-05,-6.61613e-05,-2.76585e-19,1.28665e+00,4.53539e-06,9.48534e-01,1,2.85200e-01,3.00000e-01,2.85200e-01,2.00000e-03
-7.73568e-05,7.73568e-05,-6.70693e-05,-2.46568e-19,1.28566e+00,4.57427e-06,9.48574e-01,1,2.85600e-01,3.00000e-01,2.85600e-01,2.00000e-03
-7.80929e-05,7.80929e-05,-6.80515e-05,-2.03703e-19,1.28467e+00,4.61222e-06,9.48613e-01,1,2.86000e-01,3.00000e-01,2.86000e-01,2.00000e-03
-7.88665e-05,7.88665e-05,-6.90592e-05,-1.64239e-19,1.28367e+00,4.64996e-06,9.48653e-01,1,2.86400e-01,3.00000e-01,2.86400e-01,2.00000e-03
-7.97482e-05,7.97482e-05,-7.01445e-05,-1.26070e-19,1.28268e+00,4.68676e-06,9.48693e-01,1,2.86800e-01,3.00000e-01,2.86800e-01,2.00000e-03
-8.08097e-05,8.08097e-05,-7.13603e-05,-8.38457e-20,1.28169e+00,4.72190e-06,9.48732e-01,1,2.87200e-01,3.00000e-01,2.87200e-01,2.00000e-03
-8.19105e-05,8.19105e-05,-7.26037e-05,-4.01547e-20,1.28070e+00,4.75682e-06,9.48772e-01,1,2.87600e-01,3.00000e-01,2.87600e-01,2.00000e-03
-8.30913e-05,8.30913e-05,-7.39062e-05,-6.04432e-21,1.27970e+00,4.79134e-06,9.48812e-01,1,2.88000e-01,3.00000e-01,2.88000e-01,2.00000e-03
-8.46022e-05,8.46022e-05,-7.54475e-05,-2.76072e-20,1.27871e+00,4.82320e-06,9.48852e-01,1,2.88400e-01,3.00000e-01,2.88400e-01,2.00000e-03
-8.61573e-05,8.61573e-05,-7.70200e-05,-4.94479e-20,1.27772e+00,4.85485e-06,9.48891e-01,1,2.88800e-01,3.00000e-01,2.88800e-01,2.00000e-03
-8.77567e-05,8.77567e-05,-7.86238e-05,-7.15652e-20,1.27672e+00,4.88630e-06,9.48931e-01,1,2.89200e-01,3.00000e-01,2.89200e-01,2.00000e-03
-8.95620e-05,8.95620e-05,-8.03720e-05,-1.17713e-19,1.27573e+00,4.91612e-06,9.48971e-01,1,2.89600e-01,3.00000e-01,2.89600e-01,2.00000e-03
